Job Title,Company Name,Salary,Location,Description,Posted Days Ago,Skill1,Skill2,Skill3,Skill4,Skill5,Skill6,Skill7,Skill8
Data Analyst,Canalys,Not disclosed,Bengaluru,Qualification and skills required Skills in building data models and tools in ...,30+ Days Ago,Market analysis,Data analysis,Networking,Consulting,Workflow,Macros,Consumer electronics,SQL
Data Analyst,Gnani Innovations,Not disclosed,Bengaluru,"Bachelor s degree / BTech preferably in Statistics, Economics, Math, Computer science, ...",30+ Days Ago,Data analysis,Automation,Data validation,PDF,Business analysis,Business solutions,User acceptance testing,Analytics
Data Analyst,Auriga It Consulting,Not disclosed,"Jaipur, Bengaluru, Delhi / NCR",Job SummaryAuriga IT is seeking a dynamic and skilled Data Analyst to join our location...,27 Days Ago,Data Analysis,R,data modeling,data visualization,Data extraction,SQL,Python,Modeling
Payer Data Analyst,Star4rall It Solutions,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Experience and desire to work in a global delivery model from a permanent work from hom...,30+ Days Ago,Health insurance,Data analysis,Claims,Project estimation,Excel,Pharma,Agile,Healthcare
data analyst,Etomate Technology,Not disclosed,Bengaluru,"Should score at least 8 out of Macros not a mustAge, Qualification, Experience: As long...",30+ Days Ago,Com,Relationship Executive,Excel,Star,Database,Data Analyst,Business intelligence,Macros
Item Data Analyst,Target,Not disclosed,Bengaluru,Understanding the impact and needs of item data accuracy to the downstream systems impa...,30+ Days Ago,Partner management,Data analysis,Content management,Data management,Staffing,Project management,Analytical,Data quality
Data Analyst,CAMSDATA,Not disclosed,Bengaluru,Experience in automating Data extraction and insertion of data to MIS using Python Real...,30+ Days Ago,tableau,Google Analytics,Excel,MIS,query,Cloud,Data Analyst,SQL
Programmer / Data Analyst,Indo Fuji Information Technologies,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","and related tools and frameworks, reviewing code . written by other programmers, requir...",30+ Days Ago,Training,Business Analyst,Quality check,Programming,Data Analyst,Research,Troubleshooting,Testing
Data Analyst,Tibil Solutions,Not disclosed,Bengaluru,Tibil Solutions is looking for Data Analyst to join our dynamic team and embark on a re...,30+ Days Ago,Usage,power bi,Data Analyst,Data,Bi,Data analysis,,
Data Analyst,Lobotus Technology Private Limited,Not disclosed,Bengaluru,To achieve the target on daily basis or as when required To verify data from source doc...,30+ Days Ago,Building,Internet surfing,English language,process,Target,Excel,level,VLOOKUP
Data Analyst,Gnani Innovations,Not disclosed,Bengaluru,"Bachelor s degree / BTech preferably in Statistics, Economics, Math, Computer science, ...",30+ Days Ago,Data analysis,Data validation,Business analysis,data mapping,Business solutions,User acceptance testing,Analytics,Financial services
Data Analyst,Gyantu,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Good written and verbal communication skills. Education: . Bachelors degree in Computer...,30+ Days Ago,Training,E-learning,Database design,Analytical,Database,Data Analyst,Troubleshooting,Data mining
Data Analyst,Xtreme Management Solutions,Not disclosed,Bengaluru,Required Skills: . Strong First Principles Problem Solver (https: / / jamesclear.com / ...,30+ Days Ago,Computer science,SAN,Data analysis,Coding,Analytical,Artificial Intelligence,Data processing,Data structures
Data Analyst,Vgminds Techstudios,Not disclosed,Bengaluru,VGMinds TechStudios Pvt Ltd is looking for Data Analyst to join our dynamic team and em...,30+ Days Ago,Data Analyst,Data,Data analysis,,,,,
Data Analyst,Response Informatics,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Response Informatics is looking for Data Analyst to join our dynamic team and embark on...,30+ Days Ago,MS SQL,MySQL,Data Analyst,Python,Data,SQL,SQL Server,Data analysis
DATA ANALYST,Diverse Lynx,Not disclosed,Bengaluru,Use statistical methods to analyze data and generate useful business reports Work...,30+ Days Ago,Business reporting,Data Analyst,Management,Data analysis,Reporting,Data,,
Data Analyst,Agilite Global Solutions,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Experience and desire to work in a global delivery model from a permanent work from hom...,30+ Days Ago,Health insurance,Claims,Provident fund,Pharma,Analytical,Machine learning,Agile,Life sciences
Data Analyst,Elevate Global,Not disclosed,Bengaluru,"Bachelor s degree (or equivalent) in mathematics, economics, or statistics . Graduation...",30+ Days Ago,Data analysis,Operations research,Factor analysis,Statistical analysis,Primary research,Consulting,Market research,Anova
Data Analyst,Ducker Worldwide Management Consulting,Not disclosed,Bengaluru,"bachelors degree (or equivalent) in mathematics, economics, or statistics . Graduation/...",30+ Days Ago,Data analysis,Operations research,Factor analysis,Statistical analysis,Primary research,Consulting,Market research,Anova
Data Analyst,Xpheno,Not disclosed,Bengaluru,"Bachelors or Masters degree in Mathematics, Computer Science, Physics or Statistics . P...",30+ Days Ago,Data analysis,Report writing,Agile development,Consulting,Database,Business intelligence,big data,SQL
Data Analyst,Xpheno,Not disclosed,Bengaluru,Work experience is preferred (2-4 years) Experience in direct-to-customer fulfillment ...,30+ Days Ago,Lean manufacturing,Analytical,Data Analyst,Management,Data mining,Continuous improvement,Operations,Cost
Data Analyst,Rehoboth Academic Services,Not disclosed,Bengaluru,Experience in analysing quantitative and qualitative data using various statistical tools,30+ Days Ago,Excel,Report writing,Content writing,SEM,Data Analyst,MS Office,Statistics,Microsoft
Commercial Analyst / Data Analyst,Printo Document Services,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",- Compilation of data across stores and production centre to analyse and report wastage...,30+ Days Ago,Data analysis,Data Analyst,Logistics,Commercial Analyst,Auditing,Analysis,Data,Commercial
Data Analyst,First American,Not disclosed,Bengaluru,At least 4 years of experience as data analyst in huge data warehouse environment. ...,30+ Days Ago,Business process,Data analysis,Automation,Analytical,Back office,Data quality,Gap analysis,Troubleshooting
Data Analyst,Surveymonkey,Not disclosed,Bengaluru,". Proficient in accessing cloud data warehouses (Snowflake, Redshift, Airflow, or equiv...",30+ Days Ago,Data analysis,Excel,C,Analytical,Data Analyst,Business intelligence,SQL scripting,Analytics
Statistician/Data Analyst,Authenu,Not disclosed,Bengaluru,Required Qualifications:.Doctorate (PhD) in Statistics from a recognized university Min...,30+ Days Ago,Usage,Email,Data collection,Data Analyst,Problem,Subject Matter Expert,Research,Analyst 3
Data Analyst,Evernorth,Not disclosed,Bengaluru,". Bachelordegree in Computer Science, Mathematics, Biostatistics, Statistics, MIS or Fi...",30+ Days Ago,Computer science,Cloud computing,Data analysis,Data management,MIS,Healthcare,QlikView,Reporting tools
Data Analyst,Q-DAT IT SOLUTIONS PVT. LTD.,Not disclosed,Bengaluru,Graduate in the analytical fields with strong academic credentials Excellent written an...,30+ Days Ago,Advanced,Analytical,Data Analyst,MS Office,Data analysis,Data,Analytics,Microsoft
Data Analyst,Ixie Gaming,Not disclosed,Bengaluru,"The ideal candidate should have a strong background in Java development, as well as exp...",30+ Days Ago,SAN,Redhat,Head Business Development,SOC,Data Analyst,SAML,CRM,Data
Data Analyst,Nurture Software Solutions,Not disclosed,Bengaluru,Gather user requirements for new reports and enhance existing reports. Interpret need...,30+ Days Ago,Analytical,Data Analyst,Manager Quality Control,Operations,Testing,Control,Data analysis,Analytics
Data Analyst,Falcon Smart It,Not disclosed,Bengaluru,Advanced excel and macros . Data Analysis - mainly ERP download reports in inventory . ...,30+ Days Ago,ERP,Data analysis,Publishing,Kaizen,Data Analyst,Advanced Excel,Powerpoint,Macros
Data Analyst,Lynk,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","Preferred education: BS in Mathematics, Economics, Computer Science, Information Manage...",30+ Days Ago,SAS,Process improvement,Diversity and Inclusion,Data collection,Data Analyst,SPSS,Information management,Medical insurance
Data Analyst,Enphase Energy,Not disclosed,Bengaluru,. 5 to . 6 . years experience in a . technical role,30+ Days Ago,Product quality,Automation,Data management,Process improvement,Machine learning,Data structures,Monitoring,SQL
Data Analyst - DS (Quantum),M360 Research,Not disclosed,Bengaluru,Reporting Structure Will be reporting to the Team Leader . Communication should be good...,30+ Days Ago,Data validation,ISO,Healthcare,Market research,Data processing,SPSS,MS Office,Project delivery
Data Analysts,Cotocus Com,Not disclosed,Bengaluru,The person should have a detailed understanding of a business requirement or the abilit...,30+ Days Ago,Training,Analytical,E-commerce,Data Analyst,Continuous improvement,Analysts,Data analysis,Data
Data Analyst,M3 Eu,Not disclosed,Bengaluru,Reporting Structure Will be reporting to the Team Leader . Communication should be good...,30+ Days Ago,Analytical skills,Quanvert,Data validation,Market research,Data processing,Data Analyst,SPSS,MS Office
Data Analysts,Prometheus Consulting,Not disclosed,Bengaluru,Minimum Skills . Strong business analytics skills . Proficiency in Excel . Intermediate...,30+ Days Ago,Supply chain,Process orientation,Business analytics,Analytical,Consulting,Market research,Data Analyst,Customer experience
Data Analyst,Bsharp,Not disclosed,Bengaluru,0 to 6 months of work experience . Non-Engineering Bachelors degree . Call out for spec...,30+ Days Ago,Usage,Data Analyst,User management,Management,Data,Data analysis,,
Data Analyst,Transak,Not disclosed,Bengaluru,We are looking for a Data Analyst to support the product/business teams and senior le...,30+ Days Ago,Qualitative research,Data analysis,tableau,Data conversion,Shaping,Data Analyst,MongoDB,Risk management
Data Analyst,Sumeru Digital Solutions,Not disclosed,Bengaluru,Sumeru Digital Solutions is looking for Data Analyst to join our dynamic team and embar...,30+ Days Ago,Data Analyst,Data,Data analysis,,,,,
Data Analyst,Pradeepit Consulting Services,Not disclosed,Bengaluru,Bachelors degree in Mathematics or Computer Science . 5+ years in an analyst role,30+ Days Ago,Computer science,Automation,Senior Architect,SAP,IT consulting,Manager Technology,Adobe,Powerpoint
Data Analyst,Top B2B MNC in Accounting Sector,Not disclosed,"Hyderabad, Bengaluru",Experience working on data formats and platforms for ingestion of data into the IFRS CS...,15 Days Ago,Data analyst,IFRS,SQL,Python,Data analysis,Data,,
Data Analyst,Top B2B MNC in Accounting Sector,15-25 Lacs PA,"Hybrid - Hyderabad, Bengaluru, Mumbai (All Areas)",Experience working on data formats and platforms for ingestion of data into the IFRS CS...,18 Days Ago,DCS,IFRS,CSM,SQL,Python,Data analysis,Dc,Data
