Job Title,Company Name,Salary,Location,Description,Posted Days Ago,Skill1,Skill2,Skill3,Skill4,Skill5,Skill6,Skill7,Skill8
Application Lead,Accenture,Not disclosed,Bengaluru,Preferred to have any Adobe analytics paid certification Good to Have Skills : No Techn...,12 Days Ago,adobe analytics,aep,digital analytics,presentation skills,sdk,analytics tool,aes,sql
Application Lead,Accenture,Not disclosed,Bengaluru,"Project Role :Application LeadProject Role Description :Lead the effort to design, buil...",12 Days Ago,adobe analytics,aep,campaign analytics,presentation skills,sdk,analytics tool,sql,plsql
Advance Lead Engineer - Fleet Management,GE India Ltd,Not disclosed,Bengaluru,Qualifications / Requirements: . Bachelors Degree in Engineering Statistics Machine Lea...,11 Days Ago,Interpersonal skills,Data management,Analytical,Machine learning,Agile,MATLAB,Statistics,Analytics
SAP Successfactors Security Consultant,Repucom,Not disclosed,Bengaluru,Bachelor s Degree or equivalent work experienceMinimum 6 to 8 years technical knowledge...,11 Days Ago,Security audit,remediation,Change management,operational support,LMS,Performance management,Social media,Data collection
Senior Diagnostic System Engineer-BMS,Volvo Penta,Not disclosed,Bengaluru,Automotive System engineering . diagnostic system development and system fault handling...,11 Days Ago,Powertrain,Mechatronics,ISO,Analytical,Construction equipment,System design,Management,Simulink
Design Engineer-II,Becton Dickinson,Not disclosed,Bengaluru,-Not Applicable-. Primary Work Location IND Bengaluru - Technology Campus. Additional L...,12 Days Ago,Process design,Supply chain,System architecture,Aerospace,Risk assessment,CAD,Product design,Risk management
IT Project Management Professional,Infosys,Not disclosed,Bengaluru,Bachelor of Engineering . Service Line Good understanding of SDLC and agile methodologi...,12 Days Ago,IT Project Management,Java,Automation testing,architecture frameworks,agile methodologies,Selenium,SDLC,project planning
Lead Security Analyst,Repucom,Not disclosed,Bengaluru,Provide oversight of tier 1 security operation activities that includes triage and esca...,12 Days Ago,Networking,Social media,Analytical,Scheduling,Vulnerability,Forensic,Vulnerability management,Operations
Lead Data Science Consultant,Wells Fargo,Not disclosed,Bengaluru,This role is for Deposit Product Analytics team within CDAI team and you will be respon...,12 Days Ago,Analytical,Machine learning,Econometrics,Forecasting,Operations,Financial services,Monitoring,SQL
Lead Business Execution Administrator,Wells Fargo,Not disclosed,Bengaluru,Ensure that projects operate with maximum efficiency . 6+ years of Administrative Supp...,12 Days Ago,remediation,Administration,Regulatory compliance,Customer support,Subject matter expertise,JIRA,Operations,Monitoring
Senior Data Science Consultant,Wells Fargo,Not disclosed,Bengaluru,This role is for Deposit Product Analytics team within CDAI team and you will be respon...,12 Days Ago,Data analysis,Automation,Analytical,Econometrics,Operations,Financial services,Monitoring,SQL
Senior Quality System Specialist,Becton Dickinson,Not disclosed,Bengaluru,"Medical affairs, regional complaint centers, RD, sourcing team etc. . Primary Work Loca...",12 Days Ago,Medical affairs,Medical devices,ISO,Quality systems,Process improvement,Regulatory compliance,Customer complaints,Subject Matter Expert
CLO / Browzwear Designer (Garments) @ Bengaluru,Shahi,Not disclosed,Bengaluru(Arekere +1),Experience: 6-11 Years. Qualification: Graduation. Required skills. Should have good kn...,7 Days Ago,3D Designing,Browzwear,Clo,3D,Design,Garments,,
Business Transformation Consultant: Sustainability,IBM,Not disclosed,Bengaluru,"At IBM, we know that transformation drives change, and it is in our DNA to continuously...",14 Days Ago,python,project management,quality assurance,business transformation,target,sustainable development,renewable energy,limestone
UX Designer,IBM,Not disclosed,Bengaluru,Thomas J. Watson said it best: Good design is good business. Visualization is critical ...,14 Days Ago,ux,market analysis,story writing,product management,stakeholder management,user interface designing,articulate,photoshop
Industry Consultant: Industry.Banking,IBM,Not disclosed,Bengaluru,A career in IBM Consulting is rooted by long-term relationships and close collaboration...,14 Days Ago,software development,root cause analysis,problem analysis,calypso,troubleshooting,oracle,investment banking,written and oral communication
AMM Author,Capgemini,Not disclosed,Bengaluru,Completes own role independently or with minimum supervision,14 Days Ago,mechanical systems Design,Project Management,Mechanical Physical Engineering,AutoCAD,CATIA V5,Static Stress Analysis,Stakeholder Management,Project
Full Stack Developer,IBM,Not disclosed,Bengaluru,Your Role and ResponsibilitiesWe are looking for a Full Stack developer to join a globa...,14 Days Ago,kubernetes,javascript,react.js,data structures,graphql,rest,algorithms,fullstack development
Sr Process Analyst - Finance and Administration Delivery,IBM,Not disclosed,Bengaluru,Required Technical and Professional Expertise . Minimum of 4-6 years of experience in R...,14 Days Ago,financial analysis,accounting,bank accounting,r2r,record to report,erp,accounts payable,sap
GN_SAP Platform _ Products - Delivery Lead_ CL6,Accenture,Not disclosed,Bengaluru,"S&C GN SAP Platform Manager, Senior ManagerFind endless opportunities to solve our clie...",14 Days Ago,presentation skills,sales,product delivery,sap platform,sap s hana,general ledger accounting,accounts payable,oracle
Community Manager,IBM,Not disclosed,Bengaluru,to academia: . Community Program Design: Community of student ambassadors who drive eng...,14 Days Ago,digital marketing,marketing,program management,community management,community engagement,community development,project management,social media marketing
GN_SAP Platform _ CMT - Delivery Lead_ CL6,Accenture,Not disclosed,Bengaluru,"S&C GN SAP Platform Manager, Senior ManagerFind endless opportunities to solve our clie...",14 Days Ago,presentation skills,accounting,sales,sap platform,sap s hana,general ledger accounting,sap,supply chain
GN_SAP Platform _ Products - Enterprise SA_ CL6,Accenture,Not disclosed,Bengaluru,"S&C GN SAP Platform Manager, Senior ManagerFind endless opportunities to solve our clie...",14 Days Ago,presentation skills,sales,sap platform,sap s hana,client relationship management,emerging technologies,general ledger accounting,business improvement
Business Transformation Consultant: Sustainability,IBM,Not disclosed,Bengaluru,"At IBM, we know that transformation drives change, and it is in our DNA to continuously...",14 Days Ago,python,project management,quality assurance,business transformation,target,sustainable development,renewable energy,limestone
Industry Consultant: Industry.Banking,IBM,Not disclosed,Bengaluru,"Required Technical and Professional Expertise . BE B Tech in any stream, MSc (Computer ...",14 Days Ago,software development,root cause analysis,problem analysis,calypso,troubleshooting,oracle,investment banking,written and oral communication
GN_SAP Platform _ Products - Delivery Lead_ CL6,Accenture,Not disclosed,Bengaluru,"S&C GN SAP Platform Manager, Senior ManagerFind endless opportunities to solve our clie...",14 Days Ago,SAP,SAP HANA,SAP led transformations,RFP,SAP S/4HANA,SAP S Hana,Delivery,Saps
GN_SAP Platform _ Resources - Delivery Lead_ CL6,Accenture,Not disclosed,"Mumbai, Pune, Bengaluru","S&C GN SAP Platform Manager, Senior ManagerFind endless opportunities to solve our clie...",14 Days Ago,presentation skills,accounting,sales,sap platform,sap s hana,general ledger accounting,sap,supply chain
GN_SAP Platform _ Products - Enterprise SA_ CL6,Accenture,Not disclosed,"Mumbai, Gurugram, Bengaluru","S&C GN SAP Platform Manager, Senior ManagerFind endless opportunities to solve our clie...",14 Days Ago,presentation skills,sales,sap platform,sap s hana,client relationship management,emerging technologies,general ledger accounting,business improvement
GN_SAP Platform _ Products - Delivery Lead_ CL6,Accenture,Not disclosed,"Mumbai, Gurugram, Bengaluru","S&C GN SAP Platform Manager, Senior ManagerFind endless opportunities to solve our clie...",14 Days Ago,presentation skills,sales,product delivery,sap platform,sap s hana,general ledger accounting,accounts payable,oracle
Software Development Engineer,Accenture,Not disclosed,Bengaluru,"Required active participation / contribution in team discussionsPerform maintenance, en...",14 Days Ago,machine learning,devops,machine learning algorithms,statistics,data munging,algorithms,python,software development
Software Development Engineer,Accenture,Not disclosed,Bengaluru,Minimum 3 year(s) of experience is required. Educational Qualification : 15 years full ...,14 Days Ago,software development,unit testing,application software testing,sap pp,production planning,python,regression testing,manual testing
Software Development Engineer,Accenture,Not disclosed,Bengaluru,"Project Role :Software Development EngineerProject Role Description :Analyze, design, c...",14 Days Ago,performance tuning,sap abap development,troubleshooting,sap hana,sap abap,continuous integration,sap,software development
Software Development Engineer,Accenture,Not disclosed,Bengaluru,"Project Role :Software Development EngineerProject Role Description :Analyze, design, c...",14 Days Ago,performance tuning,sap abap development,troubleshooting,sap hana,sap abap,continuous integration,sap,software development
Technology Educator,Accenture,Not disclosed,Bengaluru,Contribute to course content development and creation of questions for certification an...,14 Days Ago,python,machine learning,machine learning algorithms,statistics,data munging,power bi,training,teaching
Solution Architect,Accenture,Not disclosed,Bengaluru,Project Role :Solution ArchitectProject Role Description :Translate client requirements...,14 Days Ago,python,google,cloud platform,gcp,platform architecture,kubernetes,technical leadership,enterprise architecture
Content Developer,IBM,Not disclosed,Bengaluru,Not only will you help develop and test critical product Required Technical and Profess...,15 Days Ago,xml,devops,agile,dita,development life cycle,github,software development,software testing
Technology Educator,Accenture,Not disclosed,Bengaluru,Project Role :Technology EducatorProject Role Description :Instrumental in keeping tech...,15 Days Ago,PowerBI,soft skills,professor activities,power bi,teaching,training,mentoring,professional development
Solution Architect,Accenture,Not disclosed,Bengaluru,Willingness to work flexible hours to meet proposal deadlinesAdditional Info : Qualific...,15 Days Ago,presales,sales,solution design,selling,rfp,project management,oracle,information technology
Offering Development Lead,Accenture,Not disclosed,Bengaluru,Project Role :Offering Development LeadProject Role Description :Develop and deliver of...,15 Days Ago,project management,talent management,content development,stakeholder management,leadership development,quality control,hrsd,training
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,Project Role Description : Develops applications and systems that utilize AI to improve...,15 Days Ago,c++,java,machine learning algorithms,python,machine learning,hive,vertica,pyspark
Application Developer,Accenture,Not disclosed,Bengaluru,Minimum 3 year(s) of experience is required. Educational Qualification : 15 Years of fu...,15 Days Ago,software development,javascript,sql,html,sap hybris commerce,css,sap,hybris
Application Support Engineer,Accenture,Not disclosed,Bengaluru,Minimum 5 year(s) of experience is required. Educational Qualification : 15 Years of fu...,15 Days Ago,service management processes,unified communications,call flow,protocols,customer handling,networking,technical support,servicenow
Offering Development Lead,Accenture,Not disclosed,Bengaluru,Minimum 12 year(s) of experience is required. Educational Qualification : Masters degre...,15 Days Ago,risk management,project management,hcm cloud,talent management,stakeholder management,bi publisher,oracle,subject matter expertise
Application Developer,Accenture,Not disclosed,Bengaluru,Minimum 3 year(s) of experience is required. Educational Qualification : 15 years full ...,15 Days Ago,ssi,sap,hrsd,sap hcm,abap,unit testing,investment banking,capital market
Application Developer,Accenture,Not disclosed,Bengaluru,A 15 years full time education is required Qualification 15 years full time educationAd...,15 Days Ago,team handling,oracle hcm,presentation skills,oracle hcm cloud,payroll,oracle payroll,bi publisher,oracle
Solution Architect,Accenture,Not disclosed,Bengaluru,Project Role :Solution ArchitectProject Role Description :Translate client requirements...,15 Days Ago,technical leadership,information technology,sales force development,salesforce,design patterns,project management,business analysis,user stories
Software Development Engineer,Accenture,Not disclosed,Bengaluru,Minimum 3 year(s) of experience is required. Educational Qualification : 15 years full ...,15 Days Ago,pyspark,machine learning,machine learning algorithms,statistics,data munging,algorithms,python,software development
"Analyst II, Technology Operations",Walmart,Not disclosed,Bengaluru,"Willing to work in rotational shifts, including PST hours Outlined below are the requir...",14 Days Ago,Computer science,Networking,Project management,Information security,SEZ,Google AdWords,Troubleshooting,Information technology
Instructional Designer,Mphasis,7-9 Lacs PA,Bengaluru,Competency Requirement (with desired proficiency level): . Educational Requirement: . m...,14 Days Ago,Instructional Design,Training Needs,Content,Articulate,Storyboarding,Articulate Storyline,Design,Training
Process Coach,AkzoNobel,Not disclosed,"Bangalore Rural, Bengaluru",Work with the central Master Data teams and System Support Experts on the master data u...,13 Days Ago,Supply Chain Planning,Supply Chain Operations,Planning,Operations,Supply,Supply planning,Coaching,Process
Junior Analyst / Analyst,TUV India Pvt. Ltd.,Not disclosed,"Bangalore Rural, Bengaluru",Preferred candidate profile . Language preference - Bangaluru,5 Days Ago,Food Analysis,GCMSMS,LCMSMS,Chemistry,Analytical Chemistry,Inorganic Chemistry,Testing,Organic Chemistry
Process Engineer - Flow Chemistry,Syngene,Not disclosed,Bengaluru,"Education: Bachelors or Masters in Chemical Engineering, Chemistry, or a related field....",19 Days Ago,Flow Chemistry,Process Engineering,Chemical Engineering,Flow process development,Chemistry,Flow,Process,Process development
Nursing Aide,Business Standard,Not disclosed,Bengaluru,Business-standard.com is looking for Nursing Aide to join our dynamic team and embark o...,30+ Days Ago,molecular biology,medical equipment,us healthcare,microbiology,critical care,nursing,infection control,hospital administration
Cockpit AR/CV Algorithm Developer,Global Pharma Tek,Not disclosed,Bengaluru,"Skill Set - QNX, C++, Camera application development C/C++, camera algorithms (Interior...",25 Days Ago,matlab,python,c++,3d,2d,dsp,algorithms,c
Manager – Regulatory Compliance & Procurement,Absolute,Not disclosed,Bengaluru,"Qualifications: . bachelors degree in food science/ technology, Chemistry, or related f...",28 Days Ago,Procurement,Product quality,Manager Quality Assurance,Pharma,Regulatory compliance,Cosmetics,Manager Quality Control,FMCG
Project Technical Support - III,St. Johns Research Institute,Not disclosed,Bengaluru,Postpartum Breast (PPBC) cancer is a unique subtype affecting young women who develop b...,4 Days Ago,Investigation,Principal Investigator,Life sciences,Research,Molecular biology,Technical support,III,Project
Project Research Scientist,St. Johns Research Institute,Not disclosed,Bengaluru,Preferred Qualifications: PhD with post doc experience is preferred in molecular biolog...,4 Days Ago,Investigation,Principal Investigator,Research,Molecular biology,Project,Biology,Molecular,
Data Analyst,Drishtee,Not disclosed,"Varanasi, Bengaluru",. Bachelors in Mathematics or BTech in Computer Engineering . 2+ Years Data Mining Expe...,4 Days Ago,ERP,Usage,Data management,Business reporting,Database management,Management systems,MIS,Data Analyst
Data Scientist - 3,Acko,Not disclosed,Bengaluru,"Pilot robust experiments and create mechanisms to evaluate model efficacy, pioneering e...",5 Days Ago,deep learning,data science,Analytical,Machine learning,Mathematics,Customer experience,Open source,SQL
Individual Contributor / Specialist,KK Wind Solutions,Not disclosed,Bengaluru,KK Wind Solutions is looking for Individual Contributor / Specialist to join our dynami...,6 Days Ago,bed,tgt,teaching english,pharmaceutical,mathematics,investment banking,tutoring,medicine
Business Analyst Lead (Squad Beta),Axa Technology Services,Not disclosed,Bengaluru,"Prepare detailed functional specifications, user stories, process flows, and system doc...",6 Days Ago,Business process,Computer science,Automation,Business Analyst,Underwriting,Analytical,Agile,Business strategy
Senior Lecturer Mathematics,RV Educational Institutions,7-8 Lacs PA,"Mysuru, Bengaluru",Role: Senior Lecturer - Mathematics . Industry Type: Education . Department: Mathematic...,6 Days Ago,JEE Advanced,JEE Main,NEET UG & KCET Coaching,Coaching,JEE,Main,Mathematics,JEE Technologies
"Senior Lecturer, Chemistry",RV Educational Institutions,Not disclosed,"Mysuru, Bengaluru",. Role: Senior Lecturer - Chemistry. Industry Type: Education . Department: Chemistry. ...,6 Days Ago,JEE Advanced,JEE Main,NEET UG & KCET Coaching,Coaching,UG,Main,JEE,JEE Technologies
Embedded Engineer,Evobi Automations,Not disclosed,Bengaluru(Electronic City),"the differences between them and how they are read, written, accessedThe candidate shou...",7 Days Ago,Embedded C,Microcontroller,Linux Driver,Mathematical Analysis,Linux,Analysis,Embedded systems,Drives
Senior Data and Analytics Solution Architect,Kimberly-Clark Corporation,Not disclosed,Bengaluru,This role is perfect for a developer passionate about leveraging cutting-edge technol...,8 Days Ago,Performance tuning,Data migration,DTS,Data management,Flex,Agile,Scrum,Stored procedures
"Senior Manager, Microsoft Technical Architect",Conduent,Not disclosed,Bengaluru,Experience with Platform as a Service (PaaS) offerings . MS Cloud Certified Architect ....,11 Days Ago,Technical Architect,System architecture,Linux,SOA,Information security,Agile,Windows,Middleware
Manager - Cyber Security,Mphasis,Not disclosed,Bengaluru,". Bachelors degree in Computer Science, Information Security, or a related fieldRelevan...",15 Days Ago,cloud security,cyber security,data security,GCP,Information security,Network security,Subject Matter Expert,Security operations
Private Banker-First Private,IDFC FIRST Bharat,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Provide a seamless banking experience from a product and interpersonal point of view . ...,18 Days Ago,Relationship management,Service delivery,Engineering management,Customer satisfaction,Team development,Banking,Regulatory compliance,Manager Technology
Sales Manager-Gold Loan,IDFC FIRST Bharat,Not disclosed,Bengaluru,The role entails the responsibility of generating Gold loan business through differen...,21 Days Ago,Loans,Gold loan,loan sales,Manager Technology,Commerce,UPS,Biology,Management
Senior MACHINE LEARNING ENGINEER,Tata Technologies,Not disclosed,Bengaluru,"Experience with hyperparameter tuning and RAG architecture . Ability to lead projects, ...",30+ Days Ago,Computer science,Version control,GIT,Architecture,Coding,Neural networks,Cloud Services,Machine learning
Junior MACHINE LEARNING ENGINEER,Tata Technologies,Not disclosed,Bengaluru,Experience level : 3- 5 Years relevant experience Skillset for junior ML EngineerBachel...,30+ Days Ago,algorithms,python,data validation,natural language processing,mathematics,neural networks,microsoft azure,machine learning
Sales Manager-Gold Loan,IDFC FIRST Bharat,Not disclosed,"Hubli, Mangaluru, Mysuru, Bengaluru, Belgaum",Role/Job Title Sales Manager - Gold Loan Function/ Department Retail As...,25 Days Ago,Loans,Gold loan,loan sales,Manager Technology,Commerce,UPS,Biology,Management
Territory Manager-LFRMR,IDFC FIRST Bharat,Not disclosed,Bengaluru,Recommend improvements to processes and policies across the Retail Banking business to ...,26 Days Ago,Loans,Retail banking,Manager Technology,Consumer durables,Commerce,Biology,Customer service,Management
Debt Manager-Flows-Business Loan,IDFC FIRST Bharat,Not disclosed,Bengaluru,"The role bearer has the responsibility to plan, organize, direct and oversee the acti...",30+ Days Ago,MIS reporting,EMI,Business loan,collections process,Legal,Manager Technology,Commerce,Biology
Educational Specialist,Educational Initiatives (EI),Not disclosed,Bengaluru,Should have excellent subject knowledge Should have excellent written and oral communi...,30+ Days Ago,Basic,Mathematics,Research,Management,Teaching,Testing,Education,Software testing
Manager -Content Development - Mindspark Vernacular,Educational Initiatives (EI),Not disclosed,Bengaluru,Assessing areas of training for the team and developing training modules totrain people...,30+ Days Ago,Training,Team management,Senior management,Mathematics,Management,Research,Troubleshooting,Content development
"Tax Processing Expert, AVP",Deutsche Bank,Not disclosed,Bengaluru,Ensure all end of day activities are completed successfully including preparation of da...,26 Days Ago,Tax Processing,AML,Compliance,KYC,regulatory Compliance,change management,Taxation,Change
SAP GTS Expert,Merck,Not disclosed,Bengaluru,"In addition, a deeper understanding of OTC, P2P and I2O processes (incl . TM and EWM) a...",30+ Days Ago,ERP,SAP,Excise,Compliance management,GTS,German,EDI,Risk management
Regional Mobility Expert,Siemens,Not disclosed,Bengaluru,Provide guidance and support to managers on mobility of talent when required . Communic...,30+ Days Ago,Data analysis,Change management,Compliance,Resource allocation,Taxation,Management,Budgeting,Risk management
Process Expert - Opportunity To Cash,Siemens,Not disclosed,Bengaluru,Bachelor s degree in relevanttechnical eldDevelop content in alternativemedia forms for...,30+ Days Ago,Business services,Data migration,Usage,XML,Siemens,Research,User experience design,Technical support
Process Expert - Opportunity To Cash,Siemens,Not disclosed,Bengaluru,Bachelor s degree in relevanttechnical eldDevelop content in alternativemedia forms for...,30+ Days Ago,Business services,Data migration,Usage,XML,Siemens,Research,User experience design,Technical support
Sr Associate Engineer,gf,Not disclosed,Bengaluru,"Flexible in work days and timings with shifts ranging from early mornings, late evening...",1 Day Ago,Fabrication,Root cause analysis,Statistical process control,Basic,Semiconductor,SPC,Electronics,Troubleshooting
Sr Associate Eng Process Engineering,gf,Not disclosed,Bengaluru,"for creating reports, documenting procedures, and root cause analysis . Clear reporting...",1 Day Ago,Fabrication,Root cause analysis,Statistical process control,Basic,Semiconductor,SPC,Electronics,Manager Technology
Hiring _Subject Matter Expert with AI or ML,IT MNC,Not disclosed,"Hyderabad, Chennai, Bengaluru",2 Subject Matter Expert SME with combination AI or ML,1 Day Ago,AI,ML,Subject Matter Expertise,SME,Hiring,Subject,Artificial Intelligence,
Associate Product Manager,Vervent,30-35 Lacs PA,Bengaluru,Position Requirements: . Bachelors degree preferred and / or 1-3 years equivalent work ...,1 Day Ago,Product Management,Fintech,Vendor Management,us financial,Payment Systems,Vendor,Management,System
Shipping Subject Matter Expert (SME),Rarr Technologies,Not disclosed,Bengaluru,"Extensive experience (typically 15+ years) within the Transportation industry, In-dept...",1 Day Ago,Maritime,Analytical,Cost management,Subject Matter Expert,Management,Freight,Shipping,Costing
Regulatory Control Analyst - Associate,DWS Group,Not disclosed,Bengaluru,Experience . Must be a graduate with any stream with at least 6-7 years experience in A...,1 Day Ago,remediation,Due diligence,Excel,Senior Analyst,Finance,Anti money laundering,Banking,Subject Matter Expert
Associate Manager - Strategic Product Sales,Razorpay,Not disclosed,Bengaluru,Candidates from the payment industry will be preferred but not mandatory. . . Work expe...,9 Days Ago,Product management,Loans,Penetration,Sales,Consulting,Product sales,Subject Matter Expert,B2B Sales
Oracle DBA,Oracle,Not disclosed,"Hybrid - Pune, Bengaluru, Delhi / NCR",Participates in weekend rotation and shifts The Engineer should have good hands on expe...,19 Days Ago,RAC,Oracle DBA,Golden Gate,Dataguard,Exadata,OEM,RMAN,Oracle
USI R&FA | EH |Model Risk Management- Stat |ASA,Deloitte,Not disclosed,"Chennai, Gurugram, Bengaluru","Position Summary About At Deloitte, we do not offer you just a job, but a career in the...",20 Days Ago,Risk Management,R,data extraction,SAS,data mining,MATLAB,Python,Risk
Scm Technical Consultant,Oracle,Not disclosed,"Hyderabad, Bengaluru",Work with development to incorporate tools into the application (shift left industry fo...,28 Days Ago,Technical,SCM,SOA,Oracle Fusion,Scm Modules,Oracle Fusion Middleware,Technical SCM,Oracle Cloud
Trust & Safety Analyst,Accenture,Not disclosed,Bengaluru,Qualifications: Any Graduation The Trust and Safety offering within Accenture Operation...,15 Days Ago,online content,editing,safety analysis,moderation,content writing,digital marketing,content editing,teaching
Software Development Engineer,Accenture,Not disclosed,Bengaluru,"Project Role : Software Development EngineerProject Role Description : Analyze, design,...",15 Days Ago,nestjs,software development,system testing,javascript,node,bus,web services,swagger
Software Development Engineer,Accenture,Not disclosed,Bengaluru,"Project Role : Software Development EngineerProject Role Description : Analyze, design,...",15 Days Ago,css,salesforce lightning,web development,visualforce,agile,jquery,apex,sql
Data Architect,Accenture,Not disclosed,Bengaluru,Project Role : Data ArchitectProject Role Description : Define the data requirements an...,15 Days Ago,microsoft azure,database design,data architecture principles,data modeling,design principles,python,data management,oracle
Application Designer,Accenture,Not disclosed,Bengaluru,Project Role : Application DesignerProject Role Description : Assist in defining requir...,15 Days Ago,application design,sql,python,microsoft azure,design principles,c++,hibernate,microservices
DevSecOps Engineer,IBM,Not disclosed,Bengaluru,Your Role and ResponsibilitiesSoftware Developers at IBM are the backbone of our strate...,15 Days Ago,container,kubernetes,docker,devops,microsoft azure,continuous integration,docker container,ibm cloud
GN_SAP Platform _ Resources - Cross Functional SME_ CL7,Accenture,Not disclosed,Bengaluru,"S&C GN SAP Platform Manager, Senior ManagerFind endless opportunities to solve our clie...",15 Days Ago,presentation skills,accounting,sales,sap platform,sap s hana,sap,supply chain,gap analysis
WAS Administrator,Infosys,Not disclosed,Bengaluru,ResponsibilitiesSolid expertise with administrating IBM WebSphere Application Servers ...,15 Days Ago,WAS administration,Java,Infrastructure Server Administration,performance tuning,WebSphere Application Server,OpenShift,Kubernetes,Performance
DevSecOps Engineer,IBM,Not disclosed,Bengaluru,Your Role and ResponsibilitiesSoftware Developers at IBM are the backbone of our strate...,15 Days Ago,container,kubernetes,sip protocol,docker,devops,continuous integration,docker container,python
GN_SAP Platform _ Products - Cross Functional SME_ CL7,Accenture,Not disclosed,Bengaluru,"S&C GN SAP Platform Manager, Senior ManagerFind endless opportunities to solve our clie...",15 Days Ago,presentation skills,accounting,sales,sap platform,sap s hana,sap,supply chain,gap analysis
GN_SAP Platform _ CMT - Enterprise SA_ CL6,Accenture,Not disclosed,Bengaluru,"S&C GN SAP Platform Manager, Senior ManagerFind endless opportunities to solve our clie...",15 Days Ago,presentation skills,sales,sap platform,sap s hana,client relationship management,emerging technologies,general ledger accounting,business improvement
DTC Email Marketing Specialist,Contactpoint 360,Not disclosed,Bengaluru,"Track and report on daily weekly, monthly, quarterly, and annual performance for all ch...",15 Days Ago,Klaviyo,Google Analytics,Marketing Automation,Shopify,Email marketing,Analytics,Marketing,Automation
Derivative pricing-Model Validation || Immediate Joiners,Evalueserve,Not disclosed,"Hybrid - Gurugram, Bengaluru",Qualifications: . A masters or bachelors degree in applied quantitative discipline (e.g...,6 Days Ago,derivatives,Market Risk,Black Scholes model,Stochastic Calculas,Python,C++,VAR,volatility model
Manager - Data Privacy,Zeta Inc.,Not disclosed,Bengaluru,Thorough understanding of various Data privacy regulations and privacy concepts . Priva...,30+ Days Ago,Computer science,Automation,ISO,Bfsi,Risk assessment,ISO 27001,Incident management,Stakeholder management
TFL - Trade Professional - NCT,Deutsche Bank,Not disclosed,Bengaluru,Flexible to work in late night shiftsYour skills and experience Good understanding of l...,17 Days Ago,TFL,UCP,product services,trade operation,URC,ICC,Product service,Servicing
Principal Consultant - Finacle Consulting,Infosys,Not disclosed,Bengaluru,Great learning experience with greater responsibilities from strategy to executionExper...,17 Days Ago,Finacle Consulting,SAP,FinOne,Customer Relationship Management,Oracle GL,JAIIB,CAIIB,CFA
Senior Vulnerability Analyst_ Deputy Manager,_VOIS,Not disclosed,Bengaluru,Industry recognized security certifications like CEH - Ethical Hacking CertificationSho...,17 Days Ago,Open VAS,Metaspolit framework,Retina,NMAP,Nessus,2FA,Sandbox,VMWARE
TFL - Trade - NCT,Deutsche Bank,Not disclosed,Bengaluru,Flexible to work in late night shiftsYour skills and experience Good understanding of l...,18 Days Ago,Trade Finance Operations,branch operations,operational risks,finance operations,compliance,customer service,operation team,sales
Principal Change Analyst,Deutsche Bank,Not disclosed,Bengaluru,Apply a structured methodology and lead change management activities to create a strate...,18 Days Ago,Master Data Management,project management,pmp,delivery management,scrum master,investment banking,business analysis,reference data
Program/Project Management Lead,Accenture,Not disclosed,Bengaluru,Minimum 12 year(s) of experience is required. Educational Qualification : 15 years full...,18 Days Ago,Project Management,operations management,technical support,it projects,service delivery,financial management,customer service,client servicing
Solution Architect,Accenture,Not disclosed,Bengaluru,Minimum 12 year(s) of experience is required. Educational Qualification : Full time edu...,18 Days Ago,presales,sales,solution design,selling,rfp,project management,oracle,information technology
Application Lead,Accenture,Not disclosed,Bengaluru,"Project Role :Application LeadProject Role Description :Lead the effort to design, buil...",18 Days Ago,process design,sap mm materials management,procure to pay,sap procurement,build management,sap,pay,p2p
Application Developer,Accenture,Not disclosed,Bengaluru,"Project Role Description : Design, build and configure applications to meet business pr...",18 Days Ago,stakeholder management,mes,3dexperience,delmia,abap,c#,css,oracle
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,Project Role Description : Develops applications and systems that utilize AI to improve...,18 Days Ago,chatbot,natural language processing,artificial intelligence,deep learning,data science,image processing,data analysis,neural networks
Infrastructure Architect,Accenture,Not disclosed,Bengaluru,Experience in support and management of the Citrix Webinterfaces and Storefornt server ...,18 Days Ago,citrix xenapp,xendesktop,desktop,desktop administration,citrix,public cloud,cloud application development,vmware
Responsible AI Advisor,Accenture,Not disclosed,Bengaluru,Project Role :Responsible AI AdvisorProject Role Description :Develop strategies to ens...,18 Days Ago,management consulting,business analytics,machine learning,artificial intelligence,data science,risk management,python,project management
Senior Consultant - Finacle Consulting,Infosys,Not disclosed,"Mumbai, Pune, Bengaluru",Great learning experience with greater responsibilities from strategy to executionExper...,18 Days Ago,Finacle Consulting,Wealth Management,configuration,Requirement Gathering,Process Modeling,API,Trade Finance,business operations
Application Developer,Accenture,Not disclosed,Bengaluru,"Project Role : Application DeveloperProject Role Description : Design, build and config...",19 Days Ago,tosca testsuite,c++,software development,soa,devops,tosca,c#,continuous integration
Software Development Engineer,Accenture,Not disclosed,Bengaluru,"Project Role : Software Development EngineerProject Role Description : Analyze, design,...",19 Days Ago,software development,oracle apps technical,sql,writing content,oracle fusion middleware,oracle,deploying code,teacher training
