Job Title,Company Name,Salary,Location,Description,Posted Days Ago,Skill1,Skill2,Skill3,Skill4,Skill5,Skill6,Skill7,Skill8
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,Project Role :AI / ML EngineerProject Role Description :Develops applications and syste...,18 Days Ago,natural language processing,machine learning,machine learning algorithms,statistics,data munging,image processing,algorithms,chatbot
Engineer III Consultant - AI / ML Engineering,Verizon,Not disclosed,"Chennai, Bengaluru",Youll need to have: . Bachelors degree or four or more years of work experienceFour or ...,20 Days Ago,Machine learning,Artificial intelligence,deep learning,Azure,GCP,JavaScript,CI/CD,AWS
AI/ML Engineer,Wipro,Not disclosed,"Hyderabad, Chennai, Bengaluru","5+ years experience in designing, developing and deploying production-grade machine lea...",26 Days Ago,python,natural language processing,sql,pytorch,hadoop,deep learning frameworks,snowflake,nltk
Responsible AI Engineer,Accenture,Not disclosed,Bengaluru,Educational Qualification : 15 years full time education. Summary: As an AI / ML Engine...,27 Days Ago,deep learning frameworks,python,c++,computer vision,machine learning algorithms,chatbot,neural networks,microsoft azure
Responsible AI Engineer,Accenture,Not disclosed,Bengaluru,Educational Qualification : 15 years full time education. Summary: As an AI / ML Engine...,27 Days Ago,python,natural language processing,presentation skills,machine learning algorithms,statistics,algorithms,semantic web,nltk
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,Experience in implementing various NLP algorithms and modelsMinimum 12 year(s) of exper...,27 Days Ago,python,natural language processing,presentation skills,machine learning algorithms,statistics,algorithms,chatbot,neural networks
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,Experience in implementing various NLP algorithms and modelsMinimum 5 year(s) of experi...,27 Days Ago,python,natural language processing,presentation skills,machine learning algorithms,statistics,algorithms,chatbot,neural networks
Responsible AI Engineer,Accenture,Not disclosed,Bengaluru,Educational Qualification : 15 years full time education. Summary: As an AI / ML Engine...,27 Days Ago,deep learning frameworks,python,c++,computer vision,machine learning algorithms,chatbot,neural networks,microsoft azure
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,Project Role : AI / ML EngineerProject Role Description : Develops applications and sys...,27 Days Ago,google,machine learning,machine learning algorithms,statistics,data munging,image processing,algorithms,chatbot
Responsible AI Engineer,Accenture,Not disclosed,Bengaluru,Educational Qualification : 15 years full time education. Summary: As an AI / ML Engine...,27 Days Ago,deep learning frameworks,python,c++,computer vision,machine learning algorithms,chatbot,neural networks,microsoft azure
Responsible AI Engineer,Accenture,Not disclosed,Bengaluru,Educational Qualification : 15 years full time education. Summary: As an AI / ML Engine...,27 Days Ago,deep learning frameworks,python,c++,computer vision,machine learning algorithms,chatbot,neural networks,microsoft azure
Responsible AI Engineer,Accenture,Not disclosed,Bengaluru,Educational Qualification : 15 years full time education. Summary: As an AI / ML Engine...,27 Days Ago,deep learning frameworks,python,c++,computer vision,machine learning algorithms,chatbot,neural networks,microsoft azure
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,"Experience with cloud platforms such as AWS, Azure, or Google Cloud Platform. . Additio...",29 Days Ago,chatbot,neural networks,machine learning,deep learning,data science,hive,algorithms,python
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,Educational Qualification : 15 years full time education. Summary : As an AI / ML Engin...,29 Days Ago,google,machine learning,machine learning algorithms,statistics,data munging,image processing,algorithms,chatbot
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,Must have skills : Value Engineering (VE)Minimum 5 year(s) of experience is required Pr...,29 Days Ago,software development,software development life cycle,software development methodologies,value engineering,data visualization,image processing,chatbot,python
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,Must have knowledge in GenAI and machine Learning skillsMust have skills : Machine Lear...,29 Days Ago,microsoft azure,machine learning,python data,devops,agile,image processing,algorithms,chatbot
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,Project Role :AI / ML EngineerProject Role Description :Develops applications and syste...,29 Days Ago,microsoft azure,machine learning,artificial intelligence,tensorflow,machine learning algorithms,image processing,algorithms,chatbot
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,Educational Qualification : 15 years full time education. Summary : As an AI / ML Engin...,29 Days Ago,google,machine learning,machine learning algorithms,statistics,data munging,image processing,algorithms,chatbot
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,Experience with cloud or on-prem application pipelineCould also include but not limited...,29 Days Ago,aws sagemaker,artificial intelligence,deep learning,ml algorithms,ml,image processing,algorithms,chatbot
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,Experience in implementing various NLP algorithms and modelsMinimum 5 year(s) of experi...,29 Days Ago,python,natural language processing,presentation skills,machine learning algorithms,statistics,algorithms,chatbot,neural networks
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,"Could also include but not limited to deep learning, neural networks, chatbots, image p...",29 Days Ago,microsoft azure,machine learning,tensorflow,machine learning algorithms,mongodb,hive,image processing,algorithms
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,Experience with cloud or on-prem application pipelineCould also include but not limited...,29 Days Ago,aws sagemaker,artificial intelligence,deep learning,ml algorithms,ml,image processing,algorithms,chatbot
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,"Could also include but not limited to deep learning, neural networks, chatbots, image p...",29 Days Ago,python,aws sagemaker,machine learning,java,machine learning algorithms,image processing,chatbot,algorithms
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,Project Role Description : Develops applications and systems that utilize AI to improve...,29 Days Ago,python,natural language processing,nltk,coding,communication skills,algorithms,chatbot,neural networks
Responsible AI Engineer,Accenture,Not disclosed,Bengaluru,Design and implement technology mitigation strategies for systems to ensure ethical and...,29 Days Ago,python,natural language processing,presentation skills,r,solr,algorithms,emerging technologies,nltk
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,Experience in implementing various NLP algorithms and modelsWorking experience in any o...,29 Days Ago,python,natural language processing,presentation skills,machine learning algorithms,statistics,chatbot,algorithms,neural networks
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,Project Role :AI / ML EngineerProject Role Description :Develops applications and syste...,29 Days Ago,google,machine learning,java,gcp,aws,image processing,chatbot,kubernetes
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,"Could also include but not limited to deep learning, neural networks, chatbots, image p...",29 Days Ago,python,natural language processing,ssi,r,computer vision,image processing,algorithms,chatbot
Responsible AI Engineer,Accenture,Not disclosed,Bengaluru,Design and implement technology mitigation strategies for systems to ensure ethical and...,29 Days Ago,python,natural language processing,presentation skills,r,solr,algorithms,emerging technologies,nltk
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,Project Role Description : Develops applications and systems that utilize AI to improve...,29 Days Ago,natural language processing,big data technologies,tensorflow,keras,machine learning algorithms,algorithms,chatbot,python
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,Experience in implementing various NLP algorithms and modelsWorking experience in any o...,29 Days Ago,python,natural language processing,presentation skills,machine learning algorithms,statistics,image processing,algorithms,chatbot
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,Project Role Description : Develops applications and systems that utilize AI to improve...,29 Days Ago,python,machine learning,python data,devops,agile,algorithms,chatbot,natural language processing
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,Project Role :AI / ML EngineerProject Role Description :Develops applications and syste...,29 Days Ago,google,machine learning,java,gcp,aws,image processing,chatbot,kubernetes
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,Experience in implementing various NLP algorithms and modelsWorking experience in any o...,29 Days Ago,python,natural language processing,presentation skills,machine learning algorithms,statistics,image processing,algorithms,chatbot
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,Experience in implementing various NLP algorithms and modelsWorking experience in any o...,29 Days Ago,python,natural language processing,presentation skills,machine learning algorithms,statistics,image processing,algorithms,chatbot
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,Experience in implementing various NLP algorithms and modelsWorking experience in any o...,29 Days Ago,python,natural language processing,presentation skills,machine learning algorithms,statistics,image processing,algorithms,chatbot
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,Experience in implementing various NLP algorithms and modelsWorking experience in any o...,29 Days Ago,python,natural language processing,presentation skills,machine learning algorithms,statistics,image processing,algorithms,chatbot
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,"Could also include but not limited to deep learning, neural networks, chatbots, image p...",29 Days Ago,python,natural language processing,ssi,r,computer vision,image processing,algorithms,chatbot
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,Must have skills : Natural Language Processing (NLP). Good to have skills : NAMinimum 1...,29 Days Ago,python,natural language processing,presentation skills,r,solr,image processing,algorithms,chatbot
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,Experience in implementing various NLP algorithms and modelsWorking experience in any o...,29 Days Ago,python,natural language processing,presentation skills,machine learning algorithms,statistics,image processing,algorithms,chatbot
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,Experience in implementing various NLP algorithms and modelsWorking experience in any o...,29 Days Ago,python,natural language processing,presentation skills,machine learning algorithms,statistics,image processing,algorithms,chatbot
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,Project Role :AI / ML EngineerProject Role Description :Develops applications and syste...,29 Days Ago,google,machine learning,java,gcp,aws,image processing,chatbot,kubernetes
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,Experience in implementing various NLP algorithms and modelsWorking experience in any o...,29 Days Ago,python,natural language processing,presentation skills,machine learning algorithms,statistics,image processing,algorithms,chatbot
Responsible AI Engineer,Accenture,Not disclosed,Bengaluru,Design and implement technology mitigation strategies for systems to ensure ethical and...,29 Days Ago,python,natural language processing,presentation skills,r,solr,algorithms,emerging technologies,nltk
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,Project Role Description : Develops applications and systems that utilize AI to improve...,29 Days Ago,natural language processing,big data technologies,tensorflow,keras,machine learning algorithms,algorithms,chatbot,python
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,Experience in implementing various NLP algorithms and modelsWorking experience in any o...,29 Days Ago,python,natural language processing,presentation skills,machine learning algorithms,statistics,image processing,algorithms,chatbot
Responsible AI Engineer,Accenture,Not disclosed,Bengaluru,Design and implement technology mitigation strategies for systems to ensure ethical and...,29 Days Ago,python,natural language processing,presentation skills,coding,r,algorithms,emerging technologies,nltk
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,Experience in implementing various NLP algorithms and modelsWorking experience in any o...,29 Days Ago,python,natural language processing,presentation skills,machine learning algorithms,statistics,image processing,algorithms,chatbot
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,Experience in implementing various NLP algorithms and modelsWorking experience in any o...,29 Days Ago,python,natural language processing,presentation skills,machine learning algorithms,statistics,image processing,algorithms,chatbot
ML Engineer,Leading Client,Not disclosed,Bengaluru,Design and develop various machine learning and deep learning models and systems for hi...,10 Days Ago,machine learning,AI/ML,data science,Natural Language Processing,Statistical Modeling,Deep Learning,Python,Languages
Responsible AI Engineer,Accenture,Not disclosed,Bengaluru,Minimum 3 year(s) of experience is required. Educational Qualification : 15 years full ...,16 Days Ago,chatbot,c++,natural language processing,neural networks,deep learning,kubernetes,algorithms,python
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,Project Role :AI / ML EngineerProject Role Description :Develops applications and syste...,16 Days Ago,presentation skills,rasa,devops,html,machine learning algorithms,python,microsoft bot framework,mean stack
Responsible AI Engineer,Accenture,Not disclosed,Bengaluru,Must have skills : Accenture Delivery Architectures (ADA). Good to have skills : NAMini...,16 Days Ago,microsoft bot framework,presentation skills,deep learning,angular,machine learning algorithms,python,mean stack,rasa
Responsible AI Engineer,Accenture,Not disclosed,Bengaluru,Project Role : Responsible AI EngineerProject Role Description : Assess AI systems for ...,17 Days Ago,chatbot,c++,natural language processing,neural networks,deep learning,kubernetes,algorithms,python
Responsible AI Engineer,Accenture,Not disclosed,Bengaluru,Project Role : Responsible AI EngineerProject Role Description : Assess AI systems for ...,17 Days Ago,chatbot,c++,natural language processing,neural networks,deep learning,kubernetes,algorithms,python
Responsible AI Engineer,Accenture,Not disclosed,Bengaluru,Project Role : Responsible AI EngineerProject Role Description : Assess AI systems for ...,17 Days Ago,chatbot,c++,natural language processing,neural networks,deep learning,kubernetes,algorithms,python
Responsible AI Engineer,Accenture,Not disclosed,Bengaluru,Project Role : Responsible AI EngineerProject Role Description : Assess AI systems for ...,17 Days Ago,chatbot,c++,natural language processing,neural networks,deep learning,kubernetes,algorithms,python
Responsible AI Engineer,Accenture,Not disclosed,Bengaluru,Project Role : Responsible AI EngineerProject Role Description : Assess AI systems for ...,17 Days Ago,chatbot,c++,natural language processing,neural networks,deep learning,kubernetes,algorithms,python
Responsible AI Engineer,Accenture,Not disclosed,Bengaluru,Minimum 5 year(s) of experience is required. Educational Qualification : 15 years full ...,18 Days Ago,chatbot,c++,natural language processing,neural networks,deep learning,kubernetes,algorithms,python
Responsible AI Engineer,Accenture,Not disclosed,Bengaluru,Minimum 3 year(s) of experience is required. Educational Qualification : 15 years full ...,18 Days Ago,chatbot,c++,natural language processing,neural networks,deep learning,kubernetes,algorithms,python
Responsible AI Engineer,Accenture,Not disclosed,Bengaluru,Minimum 15 year(s) of experience is required. Educational Qualification : 15 years full...,18 Days Ago,chatbot,c++,natural language processing,neural networks,deep learning,kubernetes,algorithms,python
Responsible AI Engineer,Accenture,Not disclosed,Bengaluru,Minimum 5 year(s) of experience is required. Educational Qualification : 15 years full ...,18 Days Ago,chatbot,c++,natural language processing,neural networks,deep learning,kubernetes,algorithms,python
Lead AI Engineer,Siemens,Not disclosed,Bengaluru,"Asthe Lead Data Scientist at Siemens Advanta, you will play a pivotal role indrivin...",30+ Days Ago,C++,Data analysis,data science,Analytical,Consulting,Machine learning,Data mining,Forecasting
Engineer III Consultant-AI / ML Engineering,Verizon,Not disclosed,"Hyderabad, Bengaluru",Youll need to have: . Bachelors degree or four or more years of work experienceFour or ...,23 Days Ago,ML Engineering,Azure,GCP,Vertex AI,BentoML,Azure Machine Learning,Amazon SageMaker,AWS
Lab45 Wireless Research Engineer,Wipro,Not disclosed,Bengaluru,"QUALIFICATIONS AND SKILLS. D. or masters degree in electrical engineering, Computer Sci...",25 Days Ago,matlab,machine learning,artificial intelligence,5g,wireless,algorithms,python,cnn
Responsible AI Engineer,Accenture,Not disclosed,Bengaluru,Educational Qualification : 15 years full time education. Summary: As an AI Platform En...,27 Days Ago,chatbot,natural language processing,neural networks,microsoft azure,deep learning,kubernetes,algorithms,c++
Responsible AI Engineer,Accenture,Not disclosed,Bengaluru,Educational Qualification : 15 years full time education. Summary: As an AI Platform En...,27 Days Ago,chatbot,natural language processing,neural networks,docker,deep learning,kubernetes,algorithms,python
Responsible AI Engineer,Accenture,Not disclosed,Bengaluru,Must have skills : Accenture Delivery Architectures (ADA)Minimum 5 year(s) of experienc...,29 Days Ago,presentation skills,rasa,devops,html,machine learning algorithms,python,microsoft bot framework,mean stack
Responsible AI Engineer,Accenture,Not disclosed,Bengaluru,Must have skills : Accenture Delivery Architectures (ADA). Good to have skills : NAMini...,29 Days Ago,presentation skills,rasa,deep learning,devops,machine learning algorithms,python,microsoft bot framework,microsoft azure
Responsible AI Engineer,Accenture,Not disclosed,Bengaluru,Must have skills : Accenture Delivery Architectures (ADA). Good to have skills : NAMini...,29 Days Ago,presentation skills,deep learning,paas,mysql,machine learning algorithms,mean stack,rasa,power bi
Responsible AI Engineer,Accenture,Not disclosed,Bengaluru,Must have skills : Accenture Delivery Architectures (ADA). Good to have skills : NAMini...,29 Days Ago,python,presentation skills,deep learning,node.js,machine learning algorithms,microsoft bot framework,rasa,power bi
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,Project Role :AI / ML EngineerProject Role Description :Develops applications and syste...,29 Days Ago,software testing,software development methodologies,value engineering,testing methodologies,data visualization,image processing,chatbot,python
Generative AI Engineer,Tech Mahindra,Not disclosed,Bengaluru,Qualifications and Prior Experience 6+ years of experience in AI developmentExperience ...,30+ Days Ago,deep learning,Basic,SUB,Agile development,Machine learning,cloud storage,Deployment,Natural language processing
AI ML Engineer,Siemens,Not disclosed,Bengaluru,". B Tech or masters inData Science, Computer Science, Statistics or a related field . S...",30+ Days Ago,C++,Data analysis,Consulting,Machine learning,Agile,Data mining,Analytics,SQL
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,Experience with cloud or on-prem application pipelineCould also include but not limited...,29 Days Ago,aws sagemaker,artificial intelligence,deep learning,ml algorithms,ml,image processing,algorithms,chatbot
Generative AI Engineer,Siemens,Not disclosed,Bengaluru,"Required Knowledge / Skills, Education, andExperience . BS / MS in Information Technolo...",30+ Days Ago,Unix,Computer science,Cloud computing,Data analysis,Front end,Linux,Machine learning,Information technology
"Staff ML Engineer (Bigdata, AI/ML)",Visa,Not disclosed,Bengaluru,"As a Staff ML Engineer, you will have the unique chance to make a direct and meani...",30+ Days Ago,Computer science,Architecture,Artificial Intelligence,MySQL,Machine learning,Javascript,Data structures,Open source
AI/ML Engineer,Vimerse Infotech,Not disclosed,Bengaluru,"Job Role :-AI/ML Engineer (Data Engineer) Location :-(Bangalore, Noida, Pune, Mu...",24 Days Ago,orchestration,Architecture,Scalability,Machine learning,Cloud,Design development,Data processing,Deployment
AI ML Software Engineer,"Qualcomm Technologies, Inc",Not disclosed,Bengaluru,"Minimum Qualifications: Bachelors degree in Engineering, Information Systems, Computer ...",30+ Days Ago,Software design,ISO,Linux,Machine learning,Debugging,Automotive,Embedded software,Python
AI Engineer,DTC Infotech,Not disclosed,Bengaluru,Extremely good problem solver to design computer-vision pipelines consisting of segment...,30+ Days Ago,Computer vision,deep learning,Neural networks,Artificial Intelligence,Opengl,Machine learning,JSON,Forecasting
Senior GEN AI Engineer-High Priority,Motorola Solutions Kodiak Networks,Not disclosed,Bengaluru,Annual Leave maximum of 30 working days (on pro-rata basis at rate of 5 working day lea...,18 Days Ago,Gen-AI applications,vector database,machine learning,artificial intelligence,Frame work,Intelligence,Framework,Application
"AI, Sr Staff Engineer",Synopsys,Not disclosed,"Hyderabad, Bengaluru","We are looking for an experienced, passionate, and self-driven individual who posses...",30+ Days Ago,deep learning,software architecture,Architecture,RDBMS,Linux kernel,Machine learning,Cloud,Scheduling
Senior Data Scientist,Quest Global Technologies,Not disclosed,Bengaluru,Experience with statistical computing and data analysis software like R . Familiarity w...,3 Days Ago,Data analysis,data science,spark,Machine learning,Data collection,Programming,Natural language processing,big data
"SENIOR MANAGER, DATA SCIENCE",Walmart,Not disclosed,Bengaluru,real-time / batch machine learning services Minimum Qualifications:Option 1: Bachelors ...,4 Days Ago,Procurement,System architecture,ERP,Consulting,Machine learning,Open source,Information technology,Python
Senior Data Scientist,Akamai,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",To be successful in this role you will: Have 5 years of relevant experience and a Bache...,5 Days Ago,Usage,cloud security,data science,Scalability,Internet security,Machine learning,Cloud,Application security
Senior Applied Data Scientist,Snow Planet,Not disclosed,Bengaluru,What you get to do in this role: The Advanced Technology Group (ATG) at ServiceNow is...,3 Days Ago,Coding,Analytical,Machine learning,Cloud,Manager Technology,Unit testing,Research,Python
Senior Manager - Data Analytics,Standard Chartered,Not disclosed,Hybrid - Bengaluru(Bellandur),Greetings from Standard Chartered We are hiring for Senior Manager - Data Analytics rol...,5 Days Ago,Machine Learning,Python,Pyspark,SQL,Senior,Data management,Management,Analytics
Python Developer - Artificial Intelligence,Tinvio Digital Services India,Not disclosed,"Mumbai, Delhi / NCR, Bengaluru",Description : Tinvio is built around the idea that every merchant and supplier should b...,17 Days Ago,Python,RDBMS,OOPS,PostgreSQL,Artificial Intelligence,MySQL,Machine Learning,SQL
Python Developer,Huntertech Ventures,Not disclosed,Bengaluru,Hunter Tech Ventures Pvt Ltd is looking for Python Developer to join our dynamic team a...,30+ Days Ago,python,css,c,software testing,natural language processing,python development,machine learning,artificial intelligence
Lead Gen AI Application Engineer,Kimberly-Clark Corporation,Not disclosed,Bengaluru,". Strong Python Programming Expertise: Proficiency in Python, with extensive experience...",4 Days Ago,Cloud computing,Backend,Debugging,Machine learning,Flex,Agile,Data structures,System design
Senior Data Engineer,Xoom,Not disclosed,"Hyderabad, Chennai, Bengaluru",Hands on experience in Artificial Intelligence and Machine Learning modelsMust be resul...,5 Days Ago,Unix,Coding,GCP,Project management,Artificial Intelligence,Machine learning,Data mining,SAP application
Data Science Analyst,Infogain,Not disclosed,Bengaluru,Expert knowledge of statistics and probability theory Proficiency in at least one progr...,2 Days Ago,Data analysis,data science,Machine learning,Programming,Data analytics,data visualization,Statistics,SQL
Data Analyst,Photon,Not disclosed,Bengaluru,"Must Haves: Basic Statistics, Strong SQl skills / Python coding skills for Data Analysi...",5 Days Ago,Logistic regression,Basic,Data analysis,Coding,Analytical,Machine learning,linear regression,power bi
Senior Python Developer/Team Leader - Data Engineering& ML,Winbold,Not disclosed,Bengaluru,"The ideal candidate will have experience with machine learning and modeling, particular...",13 Days Ago,Financial markets,devops,Machine learning,Cloud,Programming,Data quality,market data,Stock market
"Engineer II, Artificial Intelligence",Thermo Fisher Scientific,Not disclosed,Bengaluru,"Education: . Bachelors or Masters degree in Computer Science, Software Engineering, or ...",15 Days Ago,Artificial Intelligence,Azure cloud,Data Science,Fast API,Spring,AWS,Machine Learning,Flask
AI Engineer,Motorola Solutions Kodiak Networks,Not disclosed,Bengaluru,Hands in experience in Gen-AI,19 Days Ago,Generative AI,data processing,machine learning,artificial intelligence,application development,Intelligence,Machine,Process
Technical Program Manager - AI,Ushur,Not disclosed,Bengaluru,"Excellent communication and influencing skills, problem solving, conflict resolution ma...",4 Days Ago,Process automation,Project management,Machine learning,Agile,Workflow,Healthcare,JIRA,Financial services
S&C Global Network - AI - CMT Engineering - Senior Manager,Accenture,Not disclosed,Bengaluru,"Masters degree in computer science, Data Science, Business Administration, or a related...",2 Days Ago,network engineering,artificial intelligence,stakeholder management,ai platform,cloud computing,chatbot,python,natural language processing
Data Scientist - 3,Acko,Not disclosed,Bengaluru,"Pilot robust experiments and create mechanisms to evaluate model efficacy, pioneering e...",3 Days Ago,deep learning,data science,Analytical,Machine learning,Mathematics,Customer experience,Open source,SQL
Data Engineer,Compile Inc,Not disclosed,Bengaluru,Compile Inc is looking for Data Engineer to join our dynamic team and embark on a rewar...,5 Days Ago,hive,cloudera,python,data analysis,scala,oozie,airflow,data warehousing
Data Scientist,Mits Solution,15-25 Lacs PA,"Bangalore Rural, Bengaluru(Whitefield)",Some experience on deploying end to end ML solutions using Fast api or Flask or similar...,6 Days Ago,Data Science,Classification,Regression,Clustering,Machine Learning,Pytorch,Tensorflow,GIT
Data Scientist,HNM Sourcing,Not disclosed,Bengaluru,HNM Solutions is looking for Data Scientist to join our dynamic team and embark on a re...,6 Days Ago,algorithms,python,modeling,data analysis,data analytics,natural language processing,predictive,machine learning
Data Scientist,TransOrg,Not disclosed,"Gurgaon/ Gurugram, Bengaluru, Mumbai (All Areas)",". Bachelors in Computer Science, Engineering, Statistics, Maths or related quantitative...",4 Days Ago,Natural Language Processing,Machine Learning,Python,SQL,Logistic Regression,predictive modeling,Linear Regression,Time Series Analysis
Data Scientist,Hanker Systems (india),Not disclosed,"Chennai, Bengaluru",Good understanding of how to apply predictive and machine learning techniques like Prof...,2 Days Ago,PySpark,Statistics,Pytorch,Python,Flask,random forest,Machine Learning,neo4j
Data Scientist,Quest Global Technologies,Not disclosed,Bengaluru,Experience in data mining . Understanding of machine-learning and operations research ....,3 Days Ago,Operations research,tableau,spark,Analytical,Machine learning,Hadoop,Data mining,Business intelligence
Lead Data Scientist,Astar Data,Not disclosed,Hybrid - Bengaluru,A B-Tech / M-Tech / MBA from a top tier Institute preferably in a quantitative subject ...,3 Days Ago,Image Processing,Machine Learning,Deep Learning,Data,Processing,Machine,Process,
Data Scientist,MITS Solution,20-25 Lacs PA,Bengaluru,Some experience on deploying end to end ML solutions using Fast api or Flask or similar...,4 Days Ago,Data Science,tensorflow,Github,Machine Learning,SQL,Flask,Science,Machine
Data Scientist (Database Development),Nasdaq,Not disclosed,Bengaluru,Education Qualification: Bachelor / Master degree in relevant field or equivalent quali...,6 Days Ago,Cloud computing,Health insurance,Machine learning,Flex,Data processing,Information technology,Technical support,SQL
Data Scientist,Accion Labs,Not disclosed,"Hybrid - Pune, Bengaluru, Mumbai (All Areas)",Must Needed Skills Experience : 5+ years . Notice Period : Immediate Joiners/ 15 Days E...,5 Days Ago,Product Development,Time Series,Machine Learning,Statistics,Python,Data Science,MLOps,Demand Forecasting
Data Governance Practitioner,Accenture,Not disclosed,Bengaluru,Project Role :Data Governance PractitionerProject Role Description :Establish and enfor...,7 Days Ago,snowflake,metadata management,data warehousing,warehouse,data governance,hive,python,data analysis
"Data Architecture & Engineering Lead (Nexla, Dataiku & AWS)",Rellio Services,Not disclosed,Bengaluru,"Proven experience with Nexla, Dataiku, and AWS (S3, Redshift, EC2, Lambda, etc), includ...",6 Days Ago,Operational excellence,Architecture,Machine learning,Cloud,AWS,Analytics,Engineering Lead,Python
Data Architecture & Engineering Lead,Carrier,Not disclosed,Bengaluru,"Proven experience with Nexla, Dataiku, and AWS (S3, Redshift, EC2, Lambda, etcExperienc...",6 Days Ago,Computer science,Operational excellence,Architecture,Machine learning,Cloud,Infrastructure,AWS,Analytics
Data Scientist,Cloud Networks,Not disclosed,Bengaluru,"Bachelors degree in Computer Science, or another data-oriented discipline . 4 to 12 yea...",6 Days Ago,Computer science,Wireless,Product management,Maven,Coding,Debugging,Machine learning,Troubleshooting
Data Scientist,Insurance Brok,Not disclosed,"Gurugram, Bengaluru",Greetings from Bean HR Consulting: Experience 8-11 years.Work Mode- Hybrid ModeLocation...,6 Days Ago,Data Science,Machine Learning,AWS,Python,Tensorflow,Natural Language Processing,Scikit-Learn,Machine
Data Scientist AI/ML,O3 Technologies Pvt Ltd,Not disclosed,"Hybrid - Mumbai, Pune, Bengaluru","You will be responsible for developing and implementing data science projects, analyzin...",6 Days Ago,ML,Hadoop,Statistical Modeling,Data Visualization,Spark,Modeling,Artificial Intelligence,Statistics
Hiring - Analytics and Data Science Delivery Lead,Firstsource,Not disclosed,"Hybrid - Bengaluru, Mumbai (All Areas)",Analytics and Data Science Delivery LeadRoles & ResponsibilitiesWe are seeking a Deliv...,30 Days Ago,Data Visualization.,Natural Language Processing,Data Science,Deep Learning Frameworks,Machine Learning Algorithms,Predictive Modeling,Logistic Regression,Artificial Intelligence
Data Science- ML/AI/GenAI Professional,Capgemini,Not disclosed,Bengaluru,"Minimum of 5 years of experience in AI / ML, with a proven track record of designing an...",4 Days Ago,Data Science,Azure ML,PyTorch,Google Cloud AI,Docker,AWS SageMaker,Scikit-learn,TensorFlow
S&C Global Network - AI - Data Strategy - Consultant,Accenture,Not disclosed,Bengaluru,Entity:- Accenture Strategy & ConsultingTeam:- Global Network – Data & AIPractice:- Pro...,4 Days Ago,algorithms,artificial intelligence,gen,presentation skills,microsoft azure,scala,sql,deep learning
Data Science- ML/AI/GenAI,Capgemini,Not disclosed,Bengaluru,"Minimum of 5 years of experience in AI / ML, with a proven track record of designing an...",4 Days Ago,Data Science,deep learning,algorithms,python,tensorflow,r,pytorch,machine learning
Research Analyst - Cybersecurity,Siemens,Not disclosed,Bengaluru,"You will conductresearch that will yield new insights, theories, analysis, da...",26 Days Ago,C++,Coding,Artificial Intelligence,Machine learning,Javascript,Security testing,PHP,Information technology
Senior Data Scientist,Skilfil Consultants,25-30 Lacs PA,Bengaluru,• Execute complex data science projects from conception to deployment. • Develop and im...,5 Days Ago,Data Science,GenAI,Azure,Machine Learning,Data,Senior,Machine,Science
Python Developer,HNM Sourcing,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","Overall . 69 years of experience . required, . Fast API, Microservices, Python, Rest AP...",9 Days Ago,server,css,sql server development,artificial intelligence,jquery,sql,microservices,git
